2.135203094e+02,2.219049446e-02,2.135203094e+02,2.219049446e-02
2.137283173e+02,-7.620421238e-03,2.137283173e+02,-7.620421238e-03
2.139363098e+02,1.521209488e-03,2.139363098e+02,1.521209488e-03
2.141443329e+02,2.014943771e-02,2.141443329e+02,2.014943771e-02
2.143523560e+02,1.034662034e-02,2.143523560e+02,1.034662034e-02
2.145603943e+02,9.512949735e-03,2.145603943e+02,9.512949735e-03
2.147684479e+02,-2.359671518e-03,2.147684479e+02,-2.359671518e-03
2.149765015e+02,1.008789521e-02,2.149765015e+02,1.008789521e-02
2.151845703e+02,9.254223667e-03,2.151845703e+02,9.254223667e-03
2.153926544e+02,-1.173846686e-04,2.153926544e+02,-1.173846686e-04
2.156007538e+02,6.293255836e-03,2.156007538e+02,6.293255836e-03
2.158088531e+02,6.925695576e-03,2.158088531e+02,6.925695576e-03
2.160169678e+02,1.540613919e-02,2.160169678e+02,1.540613919e-02
2.162250824e+02,1.492462237e-03,2.162250824e+02,1.492462237e-03
2.164332123e+02,-8.073190693e-04,2.164332123e+02,-8.073190693e-04
2.166413574e+02,8.736773394e-03,2.166413574e+02,8.736773394e-03
2.168495178e+02,2.233422920e-02,2.168495178e+02,2.233422920e-02
2.170576782e+02,1.434967737e-03,2.170576782e+02,1.434967737e-03
2.172658691e+02,3.713188635e-04,2.172658691e+02,3.713188635e-04
2.174740448e+02,6.408244837e-03,2.174740448e+02,6.408244837e-03
2.176822510e+02,4.424683284e-03,2.176822510e+02,4.424683284e-03
2.178904572e+02,2.153649461e-03,2.178904572e+02,2.153649461e-03
2.180986786e+02,5.718310364e-03,2.180986786e+02,5.718310364e-03
2.183069000e+02,1.664227061e-02,2.183069000e+02,1.664227061e-02
2.185151520e+02,1.621106267e-02,2.185151520e+02,1.621106267e-02
2.187234039e+02,2.009913092e-03,2.187234039e+02,2.009913092e-03
2.189316559e+02,2.086811885e-02,2.189316559e+02,2.086811885e-02
2.191399384e+02,5.747057498e-03,2.191399384e+02,5.747057498e-03
2.193482208e+02,7.989344187e-03,2.193482208e+02,7.989344187e-03
2.195565186e+02,-3.164594760e-03,2.195565186e+02,-3.164594760e-03
2.197648163e+02,3.820990678e-03,2.197648163e+02,3.820990678e-03
2.199731293e+02,1.583734713e-02,2.199731293e+02,1.583734713e-02
2.201814575e+02,1.218644530e-02,2.201814575e+02,1.218644530e-02
2.203898010e+02,-1.899715164e-03,2.203898010e+02,-1.899715164e-03
2.205981445e+02,-1.209780807e-03,2.205981445e+02,-1.209780807e-03
2.208065033e+02,6.408244837e-03,2.208065033e+02,6.408244837e-03
2.210148773e+02,7.931849919e-03,2.210148773e+02,7.931849919e-03
2.212232513e+02,6.666969974e-03,2.212232513e+02,6.666969974e-03
2.214316406e+02,-1.439758926e-03,2.214316406e+02,-1.439758926e-03
2.216400452e+02,5.258353893e-03,2.216400452e+02,5.258353893e-03
2.218484650e+02,5.775804631e-03,2.218484650e+02,5.775804631e-03
2.220568848e+02,1.253141277e-02,2.220568848e+02,1.253141277e-02
2.222653198e+02,5.632068496e-03,2.222653198e+02,5.632068496e-03
2.224737549e+02,9.570444003e-03,2.224737549e+02,9.570444003e-03
2.226822205e+02,2.529519796e-02,2.226822205e+02,2.529519796e-02
2.228906860e+02,3.425715840e-04,2.228906860e+02,3.425715840e-04
2.230991516e+02,9.397960268e-03,2.230991516e+02,9.397960268e-03
2.233076477e+02,1.911453716e-02,2.233076477e+02,1.911453716e-02
2.235161438e+02,7.759366184e-03,2.235161438e+02,7.759366184e-03
2.237246552e+02,-3.279583994e-03,2.237246552e+02,-3.279583994e-03
2.239331665e+02,1.115154382e-02,2.239331665e+02,1.115154382e-02
2.241416931e+02,1.253141277e-02,2.241416931e+02,1.253141277e-02
2.243502350e+02,2.848614566e-02,2.243502350e+02,2.848614566e-02
2.245587921e+02,-6.348354509e-04,2.245587921e+02,-6.348354509e-04
2.247673492e+02,1.348725869e-03,2.247673492e+02,1.348725869e-03
2.249759216e+02,1.388253365e-02,2.249759216e+02,1.388253365e-02
2.251845093e+02,9.742927738e-03,2.251845093e+02,9.742927738e-03
2.253930969e+02,2.486399002e-02,2.253930969e+02,2.486399002e-02
2.256017151e+02,-1.173846686e-04,2.256017151e+02,-1.173846686e-04
2.258103180e+02,1.655603014e-02,2.258103180e+02,1.655603014e-02
2.260189514e+02,2.144306526e-02,2.260189514e+02,2.144306526e-02
2.262275848e+02,8.909257129e-03,2.262275848e+02,8.909257129e-03
2.264362335e+02,-3.998265602e-03,2.264362335e+02,-3.998265602e-03
2.266448975e+02,1.262484118e-03,2.266448975e+02,1.262484118e-03
2.268535614e+02,6.063277368e-03,2.268535614e+02,6.063277368e-03
2.270622406e+02,6.005783100e-03,2.270622406e+02,6.005783100e-03
2.272709351e+02,1.406220486e-03,2.272709351e+02,1.406220486e-03
2.274796295e+02,1.034662034e-02,2.274796295e+02,1.034662034e-02
2.276883392e+02,1.503242459e-02,2.276883392e+02,1.503242459e-02
2.278970642e+02,-5.004419945e-03,2.278970642e+02,-5.004419945e-03
2.281058044e+02,-6.959233899e-03,2.281058044e+02,-6.959233899e-03
2.283145447e+02,7.759366184e-03,2.283145447e+02,7.759366184e-03
2.285233002e+02,1.388253365e-02,2.285233002e+02,1.388253365e-02
2.287320557e+02,-2.417166019e-03,2.287320557e+02,-2.417166019e-03
2.289408417e+02,3.131056437e-03,2.289408417e+02,3.131056437e-03
2.291496277e+02,2.564016543e-02,2.291496277e+02,2.564016543e-02
2.293584137e+02,7.759366184e-03,2.293584137e+02,7.759366184e-03
2.295672302e+02,8.334311657e-03,2.295672302e+02,8.334311657e-03
2.297760468e+02,8.104333654e-03,2.297760468e+02,8.104333654e-03
2.299848785e+02,1.894205250e-02,2.299848785e+02,1.894205250e-02
2.301937103e+02,7.069431711e-03,2.301937103e+02,7.069431711e-03
2.304025726e+02,-6.614266895e-03,2.304025726e+02,-6.614266895e-03
2.306114197e+02,-1.417479757e-02,2.306114197e+02,-1.417479757e-02
2.308202972e+02,7.471893448e-03,2.308202972e+02,7.471893448e-03
2.310291748e+02,1.241642330e-02,2.310291748e+02,1.241642330e-02
2.312380676e+02,6.695717573e-03,2.312380676e+02,6.695717573e-03
2.314469757e+02,6.235761102e-03,2.314469757e+02,6.235761102e-03
2.316558990e+02,7.673124317e-03,2.316558990e+02,7.673124317e-03
2.318648224e+02,1.448622625e-02,2.318648224e+02,1.448622625e-02
2.320737610e+02,1.871207543e-02,2.320737610e+02,1.871207543e-02
2.322826996e+02,4.194705281e-03,2.322826996e+02,4.194705281e-03
2.324916534e+02,1.261765417e-02,2.324916534e+02,1.261765417e-02
2.327006226e+02,1.508991886e-02,2.327006226e+02,1.508991886e-02
2.329096069e+02,2.275825245e-04,2.329096069e+02,2.275825245e-04
2.331185913e+02,3.332287306e-03,2.331185913e+02,3.332287306e-03
2.333275909e+02,1.290512644e-02,2.333275909e+02,1.290512644e-02
2.335366058e+02,2.006319538e-02,2.335366058e+02,2.006319538e-02
2.337456207e+02,5.517079495e-03,2.337456207e+02,5.517079495e-03
2.339546661e+02,-1.123538939e-03,2.339546661e+02,-1.123538939e-03
2.341636963e+02,1.738969982e-02,2.341636963e+02,1.738969982e-02
2.343727570e+02,1.388253365e-02,2.343727570e+02,1.388253365e-02
2.345818176e+02,-2.302176785e-03,2.345818176e+02,-2.302176785e-03
2.347908936e+02,-4.601958208e-03,2.347908936e+02,-4.601958208e-03
2.349999847e+02,2.497897856e-02,2.349999847e+02,2.497897856e-02
2.352090759e+02,-1.066044439e-03,2.352090759e+02,-1.066044439e-03
2.354181824e+02,5.862046499e-03,2.354181824e+02,5.862046499e-03
2.356273041e+02,5.229606759e-03,2.356273041e+02,5.229606759e-03
2.358364258e+02,1.543488633e-02,2.358364258e+02,1.543488633e-02
2.360455627e+02,4.165958147e-03,2.360455627e+02,4.165958147e-03
2.362547150e+02,4.223452415e-03,2.362547150e+02,4.223452415e-03
2.364638824e+02,7.788113318e-03,2.364638824e+02,7.788113318e-03
2.366730499e+02,3.706001677e-03,2.366730499e+02,3.706001677e-03
2.368822327e+02,1.592358947e-02,2.368822327e+02,1.592358947e-02
2.370914154e+02,-5.989013880e-05,2.370914154e+02,-5.989013880e-05
2.373006287e+02,4.855892155e-03,2.373006287e+02,4.855892155e-03
2.375098419e+02,4.424683284e-03,2.375098419e+02,4.424683284e-03
2.377190552e+02,7.213168312e-03,2.377190552e+02,7.213168312e-03
2.379282990e+02,2.268638462e-03,2.379282990e+02,2.268638462e-03
2.381375427e+02,2.279418707e-02,2.381375427e+02,2.279418707e-02
2.383468018e+02,9.254223667e-03,2.383468018e+02,9.254223667e-03
2.385560608e+02,1.299136877e-02,2.385560608e+02,1.299136877e-02
2.387653503e+02,2.038660226e-03,2.387653503e+02,2.038660226e-03
2.389746246e+02,-1.439758926e-03,2.389746246e+02,-1.439758926e-03
2.391839294e+02,6.810706574e-03,2.391839294e+02,6.810706574e-03
2.393932343e+02,1.103655435e-02,2.393932343e+02,1.103655435e-02
2.396025543e+02,-8.360663196e-04,2.396025543e+02,-8.360663196e-04
2.398118896e+02,8.506795391e-03,2.398118896e+02,8.506795391e-03
2.400212402e+02,1.897080056e-02,2.400212402e+02,1.897080056e-02
2.402305908e+02,1.546363346e-02,2.402305908e+02,1.546363346e-02
2.404399414e+02,-6.844244897e-03,2.404399414e+02,-6.844244897e-03
2.406493225e+02,5.057123024e-03,2.406493225e+02,5.057123024e-03
2.408587036e+02,6.810706574e-03,2.408587036e+02,6.810706574e-03
2.410681000e+02,5.545826629e-03,2.410681000e+02,5.545826629e-03
2.412775116e+02,6.580728106e-03,2.412775116e+02,6.580728106e-03
2.414869232e+02,1.161149982e-02,2.414869232e+02,1.161149982e-02
2.416963501e+02,7.098179311e-03,2.416963501e+02,7.098179311e-03
2.419057922e+02,1.181273069e-02,2.419057922e+02,1.181273069e-02
2.421152344e+02,6.149519235e-03,2.421152344e+02,6.149519235e-03
2.423246918e+02,1.155400556e-02,2.423246918e+02,1.155400556e-02
2.425341644e+02,1.049035694e-02,2.425341644e+02,1.049035694e-02
2.427436371e+02,1.411251165e-02,2.427436371e+02,1.411251165e-02
2.429531403e+02,3.677254543e-03,2.429531403e+02,3.677254543e-03
2.431626434e+02,2.757341834e-03,2.431626434e+02,2.757341834e-03
2.433721466e+02,1.621106267e-02,2.433721466e+02,1.621106267e-02
2.435816650e+02,7.845607586e-03,2.435816650e+02,7.845607586e-03
2.437911987e+02,-2.898682724e-04,2.437911987e+02,-2.898682724e-04
2.440007477e+02,-3.279583994e-03,2.440007477e+02,-3.279583994e-03
2.442103119e+02,1.442873199e-02,2.442103119e+02,1.442873199e-02
2.444198761e+02,2.676130831e-02,2.444198761e+02,2.676130831e-02
2.446294403e+02,1.554987486e-02,2.446294403e+02,1.554987486e-02
2.448390350e+02,7.385651581e-03,2.448390350e+02,7.385651581e-03
2.450486298e+02,4.482178017e-03,2.450486298e+02,4.482178017e-03
2.452582397e+02,1.655603014e-02,2.452582397e+02,1.655603014e-02
2.454678650e+02,4.970881622e-03,2.454678650e+02,4.970881622e-03
2.456774902e+02,1.060534548e-02,2.456774902e+02,1.060534548e-02
2.458871307e+02,1.069158781e-02,2.458871307e+02,1.069158781e-02
2.460967865e+02,3.476023674e-03,2.460967865e+02,3.476023674e-03
2.463064423e+02,2.348412015e-02,2.463064423e+02,2.348412015e-02
2.465161133e+02,4.194705281e-03,2.465161133e+02,4.194705281e-03
2.467257996e+02,3.820990678e-03,2.467257996e+02,3.820990678e-03
2.469354858e+02,7.040684577e-03,2.469354858e+02,7.040684577e-03
2.471451874e+02,-6.786750164e-03,2.471451874e+02,-6.786750164e-03
2.473549042e+02,-2.934616758e-03,2.473549042e+02,-2.934616758e-03
2.475646362e+02,-5.989013880e-05,2.475646362e+02,-5.989013880e-05
2.477743683e+02,1.549238060e-02,2.477743683e+02,1.549238060e-02
2.479841156e+02,-1.353517058e-03,2.479841156e+02,-1.353517058e-03
2.481938782e+02,3.447276307e-03,2.481938782e+02,3.447276307e-03
2.484036407e+02,5.833299365e-03,2.484036407e+02,5.833299365e-03
2.486134186e+02,2.322539501e-02,2.486134186e+02,2.322539501e-02
2.488232117e+02,4.453430418e-03,2.488232117e+02,4.453430418e-03
2.490330048e+02,1.126653235e-02,2.490330048e+02,1.126653235e-02
2.492428284e+02,7.730619051e-03,2.492428284e+02,7.730619051e-03
2.494526367e+02,1.644103974e-02,2.494526367e+02,1.644103974e-02
2.496624756e+02,8.384619287e-05,2.496624756e+02,8.384619287e-05
2.498723145e+02,5.287101492e-03,2.498723145e+02,5.287101492e-03
2.500821686e+02,9.225476533e-03,2.500821686e+02,9.225476533e-03
2.502920380e+02,1.491743512e-02,2.502920380e+02,1.491743512e-02
2.505019073e+02,4.022221547e-03,2.505019073e+02,4.022221547e-03
2.507117920e+02,-2.898682724e-04,2.507117920e+02,-2.898682724e-04
2.509216919e+02,2.066688798e-02,2.509216919e+02,2.066688798e-02
2.511315918e+02,1.521209488e-03,2.511315918e+02,1.521209488e-03
2.513415222e+02,9.052992798e-03,2.513415222e+02,9.052992798e-03
2.515514374e+02,1.480244659e-02,2.515514374e+02,1.480244659e-02
2.517613831e+02,4.769650754e-03,2.517613831e+02,4.769650754e-03
2.519713287e+02,1.379629225e-02,2.519713287e+02,1.379629225e-02
2.521812897e+02,-1.029391680e-02,2.521812897e+02,-1.029391680e-02
2.523912659e+02,-1.497253426e-03,2.523912659e+02,-1.497253426e-03
2.526012421e+02,2.745124325e-02,2.526012421e+02,2.745124325e-02
2.528112335e+02,1.529114973e-02,2.528112335e+02,1.529114973e-02
2.530212402e+02,3.849738045e-03,2.530212402e+02,3.849738045e-03
2.532312469e+02,4.999628756e-03,2.532312469e+02,4.999628756e-03
2.534412689e+02,8.995498531e-03,2.534412689e+02,8.995498531e-03
2.536513062e+02,2.569765970e-02,2.536513062e+02,2.569765970e-02
2.538613586e+02,4.798397887e-03,2.538613586e+02,4.798397887e-03
2.540714111e+02,1.192772016e-02,2.540714111e+02,1.192772016e-02
2.542814789e+02,6.120772101e-03,2.542814789e+02,6.120772101e-03
2.544915466e+02,1.842460223e-02,2.544915466e+02,1.842460223e-02
2.547016449e+02,5.287101492e-03,2.547016449e+02,5.287101492e-03
2.549117432e+02,1.221519243e-02,2.549117432e+02,1.221519243e-02
2.551218567e+02,1.394002885e-02,2.551218567e+02,1.394002885e-02
2.553319702e+02,9.944158606e-03,2.553319702e+02,9.944158606e-03
2.555420990e+02,6.868200842e-03,2.555420990e+02,6.868200842e-03
2.557522430e+02,7.069431711e-03,2.557522430e+02,7.069431711e-03
2.559623871e+02,5.545826629e-03,2.559623871e+02,5.545826629e-03
2.561725464e+02,1.462996285e-02,2.561725464e+02,1.462996285e-02
2.563827209e+02,-1.985956915e-03,2.563827209e+02,-1.985956915e-03
2.565928955e+02,1.149651036e-02,2.565928955e+02,1.149651036e-02
2.568031006e+02,1.069158781e-02,2.568031006e+02,1.069158781e-02
2.570133057e+02,1.695849188e-02,2.570133057e+02,1.695849188e-02
2.572235107e+02,6.609475706e-03,2.572235107e+02,6.609475706e-03
2.574337463e+02,-3.164594760e-03,2.574337463e+02,-3.164594760e-03
2.576439819e+02,3.303539939e-03,2.576439819e+02,3.303539939e-03
2.578542480e+02,4.309694283e-03,2.578542480e+02,4.309694283e-03
2.580644836e+02,3.849738045e-03,2.580644836e+02,3.849738045e-03
2.582747498e+02,7.328157313e-03,2.582747498e+02,7.328157313e-03
2.584850464e+02,1.103655435e-02,2.584850464e+02,1.103655435e-02
2.586953430e+02,1.681475528e-02,2.586953430e+02,1.681475528e-02
2.589056396e+02,4.137210548e-03,2.589056396e+02,4.137210548e-03
2.591159363e+02,5.373343360e-03,2.591159363e+02,5.373343360e-03
2.593262634e+02,6.666969974e-03,2.593262634e+02,6.666969974e-03
2.595365906e+02,2.728594700e-03,2.595365906e+02,2.728594700e-03
2.597469482e+02,-8.252860978e-03,2.597469482e+02,-8.252860978e-03
2.599573059e+02,-1.008549938e-03,2.599573059e+02,-1.008549938e-03
2.601676636e+02,2.211143961e-03,2.601676636e+02,2.211143961e-03
2.603780212e+02,1.414125971e-02,2.603780212e+02,1.414125971e-02
2.605884094e+02,2.357036248e-02,2.605884094e+02,2.357036248e-02
2.607988281e+02,2.527363831e-03,2.607988281e+02,2.527363831e-03
2.610092163e+02,1.521209488e-03,2.610092163e+02,1.521209488e-03
2.612196350e+02,1.040411461e-02,2.612196350e+02,1.040411461e-02
2.614300842e+02,-8.360663196e-04,2.614300842e+02,-8.360663196e-04
2.616405029e+02,5.057123024e-03,2.616405029e+02,5.057123024e-03
2.618509521e+02,1.221519243e-02,2.618509521e+02,1.221519243e-02
2.620614319e+02,9.024245664e-03,2.620614319e+02,9.024245664e-03
2.622718811e+02,7.356904447e-03,2.622718811e+02,7.356904447e-03
2.624823608e+02,1.569361240e-02,2.624823608e+02,1.569361240e-02
2.626928711e+02,2.297385596e-03,2.626928711e+02,2.297385596e-03
2.629033508e+02,5.890794098e-03,2.629033508e+02,5.890794098e-03
2.631138916e+02,-5.485936417e-04,2.631138916e+02,-5.485936417e-04
2.633244019e+02,1.247391757e-02,2.633244019e+02,1.247391757e-02
2.635349426e+02,9.225476533e-03,2.635349426e+02,9.225476533e-03
2.637454834e+02,1.945950277e-02,2.637454834e+02,1.945950277e-02
2.639560242e+02,8.535542525e-03,2.639560242e+02,8.535542525e-03
2.641665955e+02,4.769650754e-03,2.641665955e+02,4.769650754e-03
2.643771973e+02,4.050968681e-03,2.643771973e+02,4.050968681e-03
2.645877686e+02,1.577985287e-02,2.645877686e+02,1.577985287e-02
2.647983704e+02,4.165958147e-03,2.647983704e+02,4.165958147e-03
2.650089722e+02,-4.256991204e-03,2.650089722e+02,-4.256991204e-03
2.652196045e+02,1.106530149e-02,2.652196045e+02,1.106530149e-02
2.654302368e+02,9.455454536e-03,2.654302368e+02,9.455454536e-03
2.656408691e+02,-1.526000677e-03,2.656408691e+02,-1.526000677e-03
2.658515320e+02,1.521209488e-03,2.658515320e+02,1.521209488e-03
2.660621948e+02,3.447276307e-03,2.660621948e+02,3.447276307e-03
2.662728577e+02,4.568419885e-03,2.662728577e+02,4.568419885e-03
2.664835510e+02,1.319978619e-03,2.664835510e+02,1.319978619e-03
2.666942444e+02,5.948288366e-03,2.666942444e+02,5.948288366e-03
2.669049377e+02,1.738969982e-02,2.669049377e+02,1.738969982e-02
2.671156616e+02,1.787840389e-02,2.671156616e+02,1.787840389e-02
2.673263855e+02,-2.100945916e-03,2.673263855e+02,-2.100945916e-03
2.675371094e+02,4.482178017e-03,2.675371094e+02,4.482178017e-03
2.677478638e+02,5.459584761e-03,2.677478638e+02,5.459584761e-03
2.679586182e+02,7.737805718e-04,2.679586182e+02,7.737805718e-04
2.681694031e+02,1.057659835e-02,2.681694031e+02,1.057659835e-02
2.683801575e+02,1.291231369e-03,2.683801575e+02,1.291231369e-03
2.685909729e+02,6.034530234e-03,2.685909729e+02,6.034530234e-03
2.688017578e+02,1.060534548e-02,2.688017578e+02,1.060534548e-02
2.690125732e+02,3.361034440e-03,2.690125732e+02,3.361034440e-03
2.692233887e+02,4.395936150e-03,2.692233887e+02,4.395936150e-03
2.694342346e+02,3.619759809e-03,2.694342346e+02,3.619759809e-03
2.696450806e+02,1.408376452e-02,2.696450806e+02,1.408376452e-02
2.698559265e+02,2.354880096e-03,2.698559265e+02,2.354880096e-03
2.700667725e+02,8.219322190e-03,2.700667725e+02,8.219322190e-03
2.702776489e+02,1.359506138e-02,2.702776489e+02,1.359506138e-02
2.704885559e+02,1.049035694e-02,2.704885559e+02,1.049035694e-02
2.706994324e+02,5.603321362e-03,2.706994324e+02,5.603321362e-03
2.709103394e+02,4.798397887e-03,2.709103394e+02,4.798397887e-03
2.711212769e+02,1.181273069e-02,2.711212769e+02,1.181273069e-02
2.713321838e+02,8.391805924e-03,2.713321838e+02,8.391805924e-03
2.715431213e+02,2.613605699e-03,2.715431213e+02,2.613605699e-03
2.717540894e+02,5.344595760e-03,2.717540894e+02,5.344595760e-03
2.719650269e+02,7.414399181e-03,2.719650269e+02,7.414399181e-03
2.721760254e+02,1.299136877e-02,2.721760254e+02,1.299136877e-02
2.723869934e+02,8.600223809e-04,2.723869934e+02,8.600223809e-04
2.725979919e+02,2.239891095e-03,2.725979919e+02,2.239891095e-03
2.728089905e+02,4.453430418e-03,2.728089905e+02,4.453430418e-03
2.730199890e+02,1.667101867e-02,2.730199890e+02,1.667101867e-02
2.732310181e+02,1.491743512e-02,2.732310181e+02,1.491743512e-02
2.734420471e+02,1.988352597e-04,2.734420471e+02,1.988352597e-04
2.736531067e+02,1.135277469e-02,2.736531067e+02,1.135277469e-02
2.738641663e+02,2.532394603e-02,2.738641663e+02,2.532394603e-02
2.740752258e+02,1.664945856e-03,2.740752258e+02,1.664945856e-03
2.742862854e+02,4.625914153e-03,2.742862854e+02,4.625914153e-03
2.744973755e+02,1.264640130e-02,2.744973755e+02,1.264640130e-02
2.747084961e+02,1.842460223e-02,2.747084961e+02,1.842460223e-02
2.749195862e+02,-8.648135699e-04,2.749195862e+02,-8.648135699e-04
2.751307068e+02,9.685433470e-03,2.751307068e+02,9.685433470e-03
2.753418274e+02,1.779934857e-03,2.753418274e+02,1.779934857e-03
2.755529785e+02,2.489273623e-02,2.755529785e+02,2.489273623e-02
2.757641296e+02,-1.461319334e-04,2.757641296e+02,-1.461319334e-04
2.759752808e+02,6.896948442e-03,2.759752808e+02,6.896948442e-03
2.761864624e+02,1.264640130e-02,2.761864624e+02,1.264640130e-02
2.763976440e+02,8.650531061e-03,2.763976440e+02,8.650531061e-03
